Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
3819,11496471,"Chuxiong KOU","2024-01-10 20:55:22",0.40562,1,chuxiongkou
3820,10567613,TianqiZhu,"2023-12-27 03:03:08",0.40597,1,zhutianqi
3821,11395149,"Amirmasoud Mirdamadi","2023-12-14 12:18:29",0.40613,1,amirmasoudmirdamadi
3822,11449889,biubiu12138,"2023-12-28 18:37:10",0.40613,1,biubiu12138
0,365313,"Sample Submission Benchmark","2016-08-30 16:08:02",0.40613,1,wendykan
3823,11282775,leeleeleeleeleelee,"2023-11-26 17:31:08",0.40613,1,leeleeleeleeleelee
3824,11317827,"Junko Kato","2023-11-29 03:33:33",0.40613,1,junkokato
3825,11319412,"Ahmed Sameh021","2023-11-29 09:34:58",0.40613,1,ahmedsameh021
3826,11324733,"Marslino Edward","2023-11-30 09:33:53",0.40613,1,marslinoedward
3827,11327031,yoonseong00,"2023-11-30 20:40:14",0.40613,1,yoonseong00
3828,11249977,"Francisca Herrera","2023-12-01 02:08:21",0.40613,1,franhn
3829,11330275,Mohaned,"2023-12-01 12:45:20",0.40613,1,m0hand
3830,11330536,"Omar Jimy","2023-12-01 13:52:37",0.40613,1,omarjimy
3831,10818913,"Gopalakrishnan Kumar","2023-12-15 07:50:57",0.40613,20,gopalakrishnankumar
3832,9740289,jnj_asa,"2023-12-02 10:21:45",0.40613,1,jnjasa
3833,11334466,Hellofox3333,"2023-12-02 13:01:55",0.40613,1,hellofox3333
3834,11335645,Ahmed_Ghonem01,"2023-12-02 18:44:24",0.40613,1,ahmedghonem01
3835,11336694,Hokiguchi,"2023-12-03 05:01:36",0.40613,1,hokiguchi
3836,11340340,"Khaled fathy","2023-12-03 22:41:11",0.40613,1,khaledfathe
3837,11342504,"Ahmed Adel Sakt","2023-12-04 07:15:14",0.40613,1,ahmedadelsakt
3838,11342653,"Abdelwahab Abdelsalam","2023-12-04 07:38:22",0.40613,1,abdelwahababdelsa
3839,11342764,"Ibrahim kassem ","2023-12-04 07:59:57",0.40613,1,ibrahimkassem22
3840,11343505,"Mariam Mohamed ","2023-12-04 10:19:06",0.40613,1,mariammohamedth
3841,11343856,"Mostafa maarouf ","2023-12-04 11:32:16",0.40613,1,mostafamaarouf
3842,10996711,Mahdi_Sobhani,"2023-12-07 16:42:30",0.40613,2,maahdisobhani
3843,11344940,YouaiZhang,"2023-12-05 02:11:00",0.40613,1,youaizhang
3844,11340928,nakao.h,"2023-12-05 08:36:40",0.40613,3,nakaoh
3845,11350339,"Mora mora","2023-12-05 09:22:20",0.40613,1,moramoraaa
3846,11345070,"Charles QUANT","2023-12-05 12:47:32",0.40613,1,charlesquant
3847,11335259,"Danil Alshaev","2023-12-05 14:50:55",0.40613,1,minimuh322
3848,11352412,"Abdelrahmman Hegazy","2023-12-05 15:58:45",0.40613,1,abdelrahmanhegazy64
3849,11355945,abdelaziz123,"2023-12-06 08:26:03",0.40613,1,abdelaziz123
3850,11356368,"MOHAMMED SOLMAN","2023-12-06 09:39:56",0.40613,1,mohammedsolman
3851,11359092,YoussefElbadry2,"2023-12-06 20:39:27",0.40613,1,youssefelbadry2
3852,11361821,"Walid Ali","2023-12-07 07:47:22",0.40613,1,walidalimo
3853,11362020,"Taha Mahmoud ","2023-12-07 08:25:23",0.40613,1,tahamahmouddd
3854,11362184,"Mohamed Mahmoud ","2023-12-07 08:58:39",0.40613,1,mohamedmahmoudg
3855,11362287,"Mahmoud Naeem","2023-12-07 09:15:47",0.40613,1,mahmoudnaeem
3856,11343738,"Karim khalifa ","2023-12-07 09:27:46",0.40613,1,karimkhalifai
3857,11362705,"Elsayed Reda ","2023-12-07 10:26:48",0.40613,1,elsayedredaai
3858,11363472,"Mohammad Reza Mahmoodi","2023-12-07 12:56:45",0.40613,1,maseratiurm
3859,9805522,Roozbeh_A,"2023-12-07 15:23:32",0.40613,1,roozbeha
3860,11364147,Shuya,"2023-12-07 15:30:05",0.40613,1,shuya25
3861,11364708,"ghazaleh ghorbani","2023-12-07 17:53:29",0.40613,1,ghazalehghorbani
3862,11347647,dylan2329,"2023-12-07 22:02:31",0.40613,1,dylan2329
3863,11365194,Joey130,"2023-12-07 22:03:31",0.40613,1,joey130
3864,11366182,"Aida Ghanbari","2023-12-08 02:03:24",0.40613,1,aidaghanbari
3865,11366868,"Fatemeh Yaghtin","2023-12-08 06:16:17",0.40613,1,fatemehyaghtin
3866,11368019,"Youssef mohamed","2023-12-08 11:14:44",0.40613,1,youssefmohamedhh
3867,11368053,"Asmaa Abdelhameed ","2023-12-08 11:21:16",0.40613,1,asmaaabdelhameed
3868,11368751,"Shirin torkaman ","2023-12-08 14:32:10",0.40613,1,shirintorkaman
3869,11369173,MMashreghi,"2023-12-08 16:05:22",0.40613,1,mmashreghi
3870,11368710,"Toktam Hosseinian","2023-12-08 16:10:31",0.40613,1,toktamhosseinian
3871,11369268,"Amir Shamsaee","2023-12-08 16:39:51",0.40613,1,amirshamsaee
3872,11369697,"Arezou Homaei Fasih","2023-12-08 19:00:59",0.40613,1,arezouhomaeifasih
3873,11371154,MNAPAN,"2023-12-09 09:06:33",0.40613,1,mnapan
3874,11372852,"Zeyad Hassen ","2023-12-09 15:17:05",0.40613,1,zeyadhassen
3875,11375511,"Mohamed amr ","2023-12-10 10:12:40",0.40613,1,mohamedamrtn
3876,11375548,"Ibrahim Khaled ","2023-12-10 10:23:15",0.40613,1,ibrahimkhaledk
3877,11375621,KensukeIritani,"2023-12-10 10:42:05",0.40613,1,kensukeiritani
3878,11375757,"abrar rizk","2023-12-10 11:24:00",0.40613,1,abrarrizk
3879,11376702,"MOHAMED ELWANY","2023-12-10 16:06:01",0.40613,1,mohamedelwany
3880,2700519,AU_RoyTsay,"2023-12-11 01:42:58",0.40613,1,roytsay
3881,11378691,KuoZheng,"2023-12-11 04:01:20",0.40613,1,kuozheng
3882,11383212,"Andrawes Ashraf Farouk","2023-12-11 23:56:29",0.40613,1,andrawesashraffarouk
3883,11380986,ky,"2023-12-12 01:41:41",0.40613,1,yuki151215
3884,11383588,tanjianping1597,"2023-12-12 02:25:12",0.40613,4,tanjianping1597
3885,11384388,"Edson Cadiente","2023-12-12 06:32:48",0.40613,1,edsoncadiente
3886,11387313,"Fareed Ali anwar","2023-12-12 18:06:03",0.40613,2,fareedalianwar
3887,11387436,"Kholoud ghaly ","2023-12-12 18:36:04",0.40613,1,kholoudghaly
3888,11387456,"Mohamed galy","2023-12-12 18:43:52",0.40613,1,mohamedgaly
3889,11390093,"Fahmy agamy","2023-12-13 10:27:39",0.40613,1,fahmyagamy
3890,11329823,"daniel wxx","2023-12-13 12:44:11",0.40613,1,danielwxx
3891,11338850,"Seyedali Rafazi","2023-12-13 15:22:36",0.40613,1,alirafazi
3892,11223844,fanzhou,"2023-12-14 08:44:48",0.40613,1,fanshangjin
3893,11396528,Ali_adel21,"2023-12-14 18:41:03",0.40613,1,aliadel21
3894,10699951,"Ayesha Irshad","2023-12-15 04:19:26",0.40613,6,ayeshairshadcoder
3895,11398211,hassan1323,"2023-12-15 06:34:37",0.40613,1,hassan1323
3896,11399365,"REZA BARATI","2023-12-15 12:16:04",0.40613,1,rbarati
3897,11401349,"Karthik Guruvayurappan","2023-12-16 01:27:46",0.40613,1,somet3000
3898,11402341,wccmr987,"2023-12-16 08:50:26",0.40613,1,wccmr987
3899,11404915,"Ajay Dhhaka","2023-12-17 09:47:14",0.40613,1,ajaydhhaka
3900,11406033,"Mohammed mohsen","2023-12-17 12:33:48",0.40613,1,mohammedmohsenk
3901,11406236,"Ahmed magde","2023-12-17 13:25:14",0.40613,1,ahmedmagde
3902,11407008,"[Deleted] ef8ccadb-56e4-459e-8d00-da164cb02d12","2023-12-17 17:24:14",0.40613,1,del=3c1bd21744eda957
3903,11409109,?Daniel!20,"2023-12-18 13:00:31",0.40613,1,dabero
3904,8664210,"Omer #4","2023-12-18 21:59:55",0.40613,3,ofyalcin
3905,11408866,xluo244,"2023-12-19 05:28:01",0.40613,1,xluo244
3906,11383385,chang221026,"2023-12-19 06:56:14",0.40613,1,chang221026
3907,11355329,"myl o","2023-12-19 13:46:45",0.40613,1,mylo856
3908,11416821,"Nour Hussein","2023-12-19 20:52:13",0.40613,1,nourhussein812
3909,11416905,"mohamed elsebaey ","2023-12-19 21:33:22",0.40613,2,mohamedelsebaeym
3910,11416917,"Mohamed sameh","2023-12-19 21:41:01",0.40613,1,mohamedsamehm
3911,11416944,"Hamde balig","2023-12-19 21:50:17",0.40613,1,hamdebalig
3912,11420127,"Mostafa maher","2023-12-20 10:28:49",0.40613,1,mostafamahery
3913,11420187,"Mohamed Abozaid ","2023-12-20 10:41:52",0.40613,1,mohamedabozaidt
3914,10959685,"Riadh Boulifi","2023-12-20 14:52:41",0.40613,1,riadhboulifi
3915,11254018,"Reda,Abdelrahman, George, Sara","2023-12-26 22:38:01",0.40613,4,"georgenashaat,mohamedahmedreda,novaxx123,sara2571"
3916,11424606,"Farshad Beheshtinia","2023-12-21 07:41:04",0.40613,1,farshadbeheshtinia
3917,11429720,ejjung11,"2023-12-22 14:44:05",0.40613,2,ejjung11
3918,11430066,"Aadivishnu Gajendra","2023-12-26 00:25:24",0.40613,5,adigen
3919,11430875,restructure,"2023-12-22 21:47:32",0.40613,1,restructure
3920,8352905,"Kevin Rafael Palomino Pacheco","2023-12-22 23:53:12",0.40613,1,kevinpalominopacheco
3921,11431879,"Taito Yonekawa","2023-12-23 08:46:35",0.40613,1,taitoyonekawa
3922,11432730,RYERYE,"2023-12-23 15:02:52",0.40613,2,bjhvjhvgv
3923,11434366,"amir #7","2023-12-24 06:19:05",0.40613,1,amirashoori71
3924,11435947,GauravKamath02,"2023-12-24 16:53:39",0.40613,1,gauravkamath02
3925,11428715,Aref,"2023-12-26 05:07:46",0.40613,1,arreff
3926,11441013,M_VARSHA_7007,"2023-12-26 09:38:23",0.40613,1,mvarsha7007
3927,11441212,"Shahmir kiani","2023-12-26 10:36:48",0.40613,1,shahmirkiani
3928,11441258,"Mona Bozorgi #2","2023-12-26 10:47:22",0.40613,1,monabozorgi
3929,11442212,tomo1982,"2023-12-26 16:11:23",0.40613,1,tomo1982
3930,11451625,nanying,"2023-12-29 10:32:04",0.40613,1,nanyingling
3931,11454038,"Shota Okubo","2023-12-30 06:19:02",0.40613,1,shotaokubo
3932,11456314,bab0rnb,"2023-12-31 02:27:34",0.40613,1,bab0rnb
3933,11460285,"Marianne Dale Garcia","2024-01-01 20:06:49",0.40613,1,mariannedalegarcia
3934,11460616,hiroaki16,"2024-01-02 00:09:32",0.40613,1,hiroaki16
3935,11019454,pjj11005,"2024-01-25 07:58:21",0.40613,3,pjj11005
3936,11469222,Tikoooa,"2024-01-04 06:56:36",0.40613,7,tikoooa
3937,11478964,"Hemalatha thirun","2024-01-06 13:32:36",0.40613,1,hemalathathirun
3938,11422303,"Mo Abo Alwafa","2024-01-06 17:44:58",0.40613,1,moaboalwafa
3939,11481622,上村悠真,"2024-01-07 14:41:00",0.40613,2,yuma0816
3940,11484114,SnipeSailer,"2024-01-08 05:13:23",0.40613,1,snipesailer
3941,11489282,"terada itsuki","2024-01-09 09:09:46",0.40613,1,teradaitsuki
3942,11470131,masatakaI,"2024-01-10 06:48:30",0.40613,1,masatakai
3943,11499768,MichaelChang1982,"2024-01-11 15:40:47",0.40613,1,michaelchang1982
3944,11506436,"[Deleted] 92e5ac2d-15d2-4b0a-994e-84a4845c8104","2024-01-13 15:18:58",0.40613,3,del=10c6344e1ec33056
3945,11507071,YoussefElbadry3,"2024-01-13 17:58:47",0.40613,1,youssefelbadry3
3946,11507452,"Mohamed Ahmed Tolba","2024-01-13 21:09:04",0.40613,1,mohamedahmedtolba
3947,10474737,"MatsukoDe derax","2024-01-14 11:24:09",0.40613,1,matsukodederax
3948,11508929,zhangbingqi,"2024-01-14 12:33:58",0.40613,1,zhangbingqi
3949,11510203,"Essra elbadry","2024-01-14 19:03:39",0.40613,1,essraelbadry
3950,11483181,ShaleshNathSharma007,"2024-01-22 04:56:56",0.40613,4,shaleshnathsharma007
3951,11505774,"Deekshita Iyer","2024-01-15 13:11:50",0.40613,1,deekshitaiyer
3952,11488931,qiaoping.xie,"2024-01-16 02:02:56",0.40613,1,qiaopingxie
3953,11515056,"Rohit Kumar #18","2024-01-16 02:49:47",0.40613,1,rohitbashistgurjar
3954,11497907,orangeer,"2024-01-17 05:50:53",0.40613,2,orangeer
3955,11515729,VinavS,"2024-01-19 01:01:57",0.40613,4,vinavs
3956,11516053,JinHaKo,"2024-01-16 08:52:17",0.40613,1,jinhako
3957,11300201,"takahiro Oishi","2024-01-18 09:30:04",0.40613,1,tkhroishi
3958,11526938,"Shun Oba","2024-01-18 12:44:23",0.40613,1,shunoba
3959,11532524,TakTok,"2024-01-19 16:55:56",0.40613,1,taktok
3960,10506955,weiyew1,"2024-01-20 15:38:30",0.40613,1,weiyew1
3961,11535246,"Yosuke Hirano","2024-01-21 02:02:23",0.40613,1,yosukehirano
3962,11534494,sato_tkhs,"2024-01-21 07:38:25",0.40613,1,satotkhs
3963,11540484,"Mohamed zater ","2024-01-21 18:57:31",0.40613,1,mohamedzater1
3964,10764442,"Wenbo Lu","2024-01-22 01:34:27",0.40613,1,wenbolu
3965,11541849,"Mahim Jain","2024-01-22 05:09:41",0.40613,1,mahimjain2005
3966,11548901,"Yu Yoshida","2024-01-23 13:02:54",0.40613,1,isyuyoshida
3967,11536721,"Vihaan Sapra","2024-01-23 14:41:44",0.40613,3,vihaansapra
3968,11549303,sobcaz,"2024-01-23 14:44:06",0.40613,1,sobcaz
3969,11544287,"Aritra Ray #2","2024-01-23 21:17:30",0.40613,1,rayaritra2005
3970,11524398,Taiseiiiiiii,"2024-01-24 04:36:23",0.40613,1,taiseiiiiiii
3971,11553896,"Rujhaan Bhatia","2024-01-24 12:16:01",0.40613,1,rujhaanbhatia
3972,11553969,"john Wiliam","2024-01-24 12:24:51",0.40613,1,johnwiliam
3973,11554044,"oliver henry1","2024-01-24 12:39:23",0.40613,1,oliverhenry1
3974,11554716,MazeN_EmaD81,"2024-01-24 15:28:55",0.40613,1,mazenemad81
3975,11546296,"miyoshi tsutomu","2024-01-24 16:07:49",0.40613,1,miyoshitsutomu
3976,11545244,FARWA99,"2024-01-25 11:31:08",0.40613,1,farwa99
3977,11558772,gotooo,"2024-01-25 12:35:01",0.40613,1,gotooo
3978,11560043,Hossam844,"2024-01-25 19:05:04",0.40613,1,hossam844
3979,11558571,ZQiangfenxishi,"2024-01-25 12:01:26",0.40613,1,zqiangfenxishi
3980,11425986,"Andrea Proia","2023-12-27 12:21:11",0.40621,1,andreaproia
3981,11374693,"lotf allah ghasemzadeh","2023-12-10 06:13:39",0.40623,1,lotfallahghasemzadeh
3982,11360029,"Sherlock HZOI","2023-12-07 02:18:24",0.40701,2,sherlockedhzoi
3983,11397504,Fynn12345,"2023-12-15 02:40:21",0.40725,1,fynn12345
3984,11332281,"Kang Nguyen","2023-12-01 22:56:36",0.40845,1,kangnguyen
3985,11366722,"Furuhashi Fumino #2","2023-12-13 14:50:23",0.40850,3,furuhashifumino
3986,11506732,ddttc00,"2024-01-13 15:29:40",0.40879,1,ddttc00
3987,11556402,"Teerawut Sangpueng","2024-01-25 02:29:30",0.40912,2,teerawutsangpueng
3988,11538282,hafizabc77,"2024-01-21 07:47:57",0.40933,1,hafizabc77
3989,3078181,Naesar,"2024-01-04 13:55:22",0.41014,1,naesaranderzhang
3990,11533844,"Collin Walsh","2024-01-20 03:12:26",0.41014,1,collinwalsh
3991,11528733,"Shawn Wade","2024-01-19 22:20:12",0.41014,3,shawnwade1
3992,11437892,wenjunnn,"2024-01-02 08:45:53",0.41028,1,wenjunnn
3993,11413310,CodetoZero,"2023-12-19 07:24:04",0.41034,2,codetozero
3994,11442395,"Davide Aguglia","2023-12-26 17:15:42",0.41046,1,davideaguglia
3995,11507267,"George Kovin","2024-01-22 11:53:21",0.41056,3,georgekovin
3996,11536004,"Rafael Zhu","2024-01-20 15:41:59",0.41105,1,walk4rever
3997,10974901,lingyuaner,"2023-12-04 02:39:53",0.41155,3,lingyuaner
3998,11499871,"Vaishnav Mk","2024-01-11 16:02:29",0.41213,1,wishee
3999,11517850,"Worker Intelligence","2024-01-16 17:09:13",0.41214,2,slime0706
4000,11443483,"R Li528","2023-12-27 09:29:03",0.41224,1,rli528
4001,11299394,"Albina Lychkina","2023-11-26 20:57:22",0.41266,1,albinalychkina
4002,11329800,DanielWhitehall,"2023-12-01 10:32:08",0.41278,1,danielwhitehall
4003,11410553,Achmadaniar,"2023-12-19 01:58:52",0.41461,2,achmadaniar
4004,11412449,Safiraaahp,"2023-12-19 02:08:44",0.41461,1,safiraaahp
4005,11412441,Shalmainudia,"2023-12-19 02:21:54",0.41461,1,shalmainudia
4006,11320627,gevarsam,"2023-12-04 12:07:57",0.41495,7,gevarsam
4007,11385775,"Cecil Playm","2023-12-13 11:57:21",0.41523,1,cecilplaym
4008,11498237,curarpikt,"2024-01-11 08:20:02",0.41526,1,curarpikt
4009,11304402,ArtemMamedov,"2023-11-26 20:19:09",0.41633,4,artemmamedov
4010,2648559,LeLimourien,"2023-12-11 20:35:57",0.41633,2,lelimourien
4011,11389253,"Aditya Singh Butola","2023-12-13 08:56:49",0.41657,1,adityasinghbutola
4012,9360627,AbhiDangi,"2023-12-08 16:07:00",0.41668,1,abhidangi
4013,11516469,goldberg_adam,"2024-01-16 11:48:35",0.41683,1,goldbergadam
4014,11412435,"Putu Tegar Pradiawan","2023-12-19 01:59:05",0.41984,1,pututegarpradiawan
4015,11076841,"Mikhail Ilinykh","2023-12-25 07:28:04",0.42064,1,mikhaililinykh31
4016,11304911,"Ebru Sahin","2023-12-09 11:34:58",0.42128,1,ebrusahinnn
4017,11441516,WuZCheng,"2023-12-27 02:42:38",0.42342,1,wuzcheng
4018,11479448,"Lyndon Zhao","2024-01-15 23:50:04",0.42544,2,lyndonzhao201
4019,11308218,"Xhulia Kurti","2023-11-27 12:06:56",0.42577,1,xhuliakurti
4020,11304065,"Gvidas Rimkus","2023-11-29 16:58:17",0.42577,2,gvidasrimkus
4021,11323859,"Ashish Kumar Anshu","2023-11-30 06:34:31",0.42577,1,ashishkumaranshu
4022,11324114,Anijus,"2023-11-30 07:17:37",0.42577,1,anijus
4023,10637796,"Majid nargesi","2023-12-04 15:44:27",0.42577,2,m17iddgmailcom
4024,10253465,"Dharmik Ingle","2023-12-05 12:28:13",0.42577,1,dharmikingle
4025,11371091,Akabaralli,"2023-12-10 08:08:30",0.42577,1,akabaralli
4026,11398531,siddheshmm,"2023-12-15 08:25:59",0.42577,1,siddheshmm
4027,11400800,"[Deleted] 056a1663-2b59-4a6e-8ecb-f4ce4d38bf1b","2023-12-15 19:10:37",0.42577,1,del=3a1826416cc47cd6
4028,11400928,"Isuru Jinasena","2023-12-15 20:05:07",0.42577,1,iujinasena
4029,11411676,"Preet Patel #2","2023-12-19 16:34:39",0.42577,1,preetpatel05
4030,11425351,mkretzy,"2023-12-21 11:07:31",0.42577,1,mkretzy
4031,11427183,"Jeanco Volfe","2023-12-21 20:43:27",0.42577,1,jeancovolfe
4032,11387585,"Konrad Teubert","2023-12-22 18:22:31",0.42577,1,konradteubert
4033,10038052,"Kittipon Rakwong","2023-12-27 10:32:24",0.42577,1,bombbaamm
4034,11452584,"Aeron Red Celajes","2023-12-29 15:20:52",0.42577,1,aeronredcelajes
4035,11452644,"Gennady Brenkov","2023-12-29 15:48:30",0.42577,1,gennadybrenkov
4036,11460173,"Vahab Gorji","2024-01-01 19:08:54",0.42577,1,vahabgorji
4037,11406283,"DJEFRY H HENTRIS","2024-01-06 07:42:54",0.42577,1,djefryhhentris
4038,11460668,"Youssif Hisham","2024-01-07 00:28:22",0.42577,1,youssifhisham
4039,11489090,"Joshua Mahadevan","2024-01-09 08:33:41",0.42577,1,joshuamahadevan
4040,11487752,"Scientific Stephen","2024-01-12 07:08:06",0.42577,1,scientificstephen
4041,11302760,sunqixing,"2023-12-04 13:49:47",0.42578,9,sunqixing
4042,11502559,sonali0105,"2024-01-12 13:47:15",0.42638,1,sonali0105
4043,11537402,ttestts,"2024-01-20 23:42:33",0.42771,6,ttestts
4044,11505500,"brown #2","2024-01-13 09:58:16",0.43205,4,allchaos
4045,10687211,qingmorri,"2023-12-29 05:46:24",0.43211,1,qingmorri
4046,11458742,sameer.vedpathak,"2024-01-06 05:03:24",0.43702,1,sameervedpathak
4047,11447268,GLUMAT,"2024-01-19 01:18:42",0.43775,1,glumat
4048,11526371,xingqi23333,"2024-01-25 17:02:12",0.43843,8,xingqi23333
4049,11447274,"babadoudou jordan","2023-12-28 18:35:16",0.44474,2,babadoudoujordan
4050,11409254,"Alex Henrique Marinho","2023-12-20 20:27:49",0.44751,1,alexhenriquemarinho
4051,11400223,Rizque_S,"2023-12-17 14:51:23",0.44858,1,rizques
4052,3767615,"Ronald Swanson","2023-12-20 09:55:18",0.44869,1,ronfswanson
4053,11353556,"Zake Marin Domit","2023-12-12 12:06:46",0.44899,4,zakemarindomit
4054,11412425,"Intan Fitri Kinanda","2023-12-19 02:06:20",0.44936,1,intanfitrikinanda
4055,11412450,"Putri Salsabila Arza","2023-12-19 02:13:31",0.44936,1,sabilaarza
4056,11412439,"Novia Shinta Monika","2023-12-19 02:13:39",0.44936,1,noviashintamonika
4057,11412423,"Jojie Awang Yusufa","2023-12-19 02:16:39",0.44936,1,jojieawangyusufa
4058,11412440,azulfaf,"2023-12-19 02:18:25",0.44936,1,azulfaf
4059,11412436,"Maria Gracia B","2023-12-19 02:18:51",0.44936,1,mariagraciab
4060,11412426,"Vianda Febriyanti","2023-12-19 02:21:06",0.44936,1,viandafebriyanti
4061,11412446,gorgagirsang,"2023-12-19 02:12:34",0.44938,1,gorgagirsang
4062,11412460,AzizahAzmi,"2023-12-19 02:15:18",0.44938,1,azizahazmi
4063,11343623,"Marcin StaszakCoding","2023-12-06 19:57:02",0.44958,6,marcinstaszakcoding
4064,11345565,"George Wood-Leness","2023-12-11 15:38:24",0.45078,1,georgewoodleness
4065,11473773,tsushikg,"2024-01-05 06:07:39",0.45329,1,tsushikg
4066,11543315,YUPEIQI,"2024-01-23 07:50:38",0.45716,3,yupeiqi
4067,11368784,nathaliej,"2023-12-13 15:56:01",0.45804,1,nathaliej
4068,11282160,"Neddy Avgha","2023-12-14 14:15:29",0.46027,2,neddyap
4069,10928513,d3yang,"2023-12-03 06:30:36",0.46226,1,d3yang
4070,11296312,"Raphael Athos Panayi","2023-11-29 16:57:48",0.46675,3,raphaelathospanayi
4071,11412457,putu14,"2023-12-19 01:58:51",0.46687,1,putu14
4072,11508587,JefferyJiangYuf,"2024-01-14 09:14:57",0.46801,2,jefferyjiangyuf
4073,10946417,"Jaehyun Lee #2","2023-12-22 17:02:44",0.47120,1,ij12171
4074,10173536,"Team +1","2024-01-06 16:32:52",0.47128,1,pakapro
4075,11412433,"Akmal Setyono","2023-12-19 02:00:17",0.47232,1,enoone17
4076,11412428,"Fakhran Avira Putra","2023-12-19 02:10:11",0.47232,1,fakhranaviraputra
4077,11412444,"Lolita Nurmalikha","2023-12-19 02:21:05",0.47232,1,lolitanurmalikha
4078,11462819,Ankit_Data,"2024-01-02 12:51:03",0.47281,2,ankitdata1
4079,11336067,"Ralph Graham","2023-12-02 22:23:46",0.47501,1,ralphyg88
4080,11304496,"Rud Julia","2023-11-26 16:57:43",0.47572,4,rudjulia
4081,11338592,"Laura CFerraz","2023-12-03 14:39:35",0.48582,1,lauracferraz
4082,10764949,"Aleksander Klimczyk","2023-12-12 19:57:50",0.48729,2,aleksanderklimczyk
4083,11324199,Fencerwang,"2023-12-08 03:04:25",0.50138,1,fencerwang
4084,11303441,Wintio,"2023-11-26 15:05:03",0.50200,1,wintio
4085,11447632,"YASVANTHIKA K 21ITR122","2023-12-28 18:22:11",0.51038,1,yasvanthikak21itr122
4086,11557757,KaranMakwana001,"2024-01-25 09:46:33",0.51085,1,karanmakwana001
4087,11502146,tomprins,"2024-01-19 13:38:44",0.51203,2,tomprins
4088,11518149,"Christofer Pacheco","2024-01-17 20:34:49",0.51410,3,christoferpacheco
4089,11478562,"Chetankumar G shetty","2024-01-13 11:44:11",0.51609,1,chetankumargshetty
4090,11412431,Murnihndyni,"2023-12-19 02:08:27",0.51626,1,murnihndyni
4091,11479848,MoWalid123,"2024-01-24 18:17:34",0.52150,5,mowalid123
4092,11514087,"mary peralta","2024-01-15 23:15:23",0.52212,4,maryperalta
4093,11529917,"data miners","2024-01-21 14:36:15",0.53131,2,"ahatishamhansari,drishaqm,mdfarhadhussain"
4094,11447549,SaadAli5,"2024-01-03 07:48:34",0.53158,1,saadali5
4095,11461824,"Satyajeet Pani","2024-01-02 07:46:17",0.53188,2,satyajeetpani1
4096,11518665,"Nick Sendker","2024-01-23 21:43:35",0.53836,3,nicksendker
4097,11284593,"Priyanka Iyer","2023-12-01 16:40:55",0.54197,9,priyanka98iyer
4098,539022,"Rishabh Jain 4","2024-01-23 12:56:50",0.54419,2,jrishabh
4099,11199311,"Natchanan Prabhong","2023-12-25 02:21:31",0.54491,1,natchananprabhong
4100,11394181,Meot_ho,"2023-12-15 23:15:03",0.54902,1,meotho
4101,11432428,"Lyna Ben","2023-12-27 21:17:56",0.55215,9,lynaben
4102,11554190,kakiblo,"2024-01-25 14:25:38",0.55282,1,kakiblo
4103,11332571,"Carlos André Lima","2023-12-07 21:11:05",0.55327,12,carloscll
4104,11355808,"Hafiz Ilhami","2023-12-06 08:48:50",0.55559,1,hafizilhami
4105,11387407,"wanna d1e","2023-12-12 22:02:51",0.55767,3,wannad1e
4106,11416860,"Adri Audifirst","2023-12-19 22:04:18",0.55820,1,adriaudifirst
4107,11329196,"Krish Chordiya","2023-12-12 19:17:46",0.56123,1,krishchordiya
4108,11399524,"Ju Xinyi","2023-12-16 10:46:28",0.56184,1,juxinyi
4109,11386099,Taoxi1,"2023-12-12 13:08:59",0.56192,1,taoxi1
4110,11454842,Tippy_q,"2023-12-30 12:02:38",0.56223,2,tippyq
4111,11280733,ChromeWillnt,"2023-12-12 21:21:27",0.56315,1,chromewillnt
4112,11017930,Mehedi_The_Dreamer,"2024-01-20 11:09:44",0.56606,1,mehedithedreamer
4113,11207489,"Eric Andreis","2023-12-16 21:39:15",0.56706,6,ericandreis
4114,11070123,"Donnie S","2023-12-05 00:29:13",0.56706,4,dbrasco2194
4115,11337511,"Yvan Faideau","2023-12-08 19:06:13",0.56982,1,yvanfaideau
